cycle,start,busy,done,error,saturation,state,in_valid,in_ready,in_accept,in_index,gate_data,up_data,in_last,lut_index,sigmoid_q0_16,silu_gate_q12_12,out_index,out_valid,out_ready,out_accept,hidden_data,out_last,input_count,output_count,accepted_before
1298,0,1,0,0,0,1,1,1,1,0x354,-10966,-823,0,341,4237,-709,0x353,0,0,0,109,0,852,852,852
1299,0,1,0,0,0,1,1,0,0,0x355,-2505,-290,0,473,23082,-883,0x354,1,0,0,142,0,853,852,852
1300,0,1,0,0,0,1,1,1,1,0x355,-2505,-290,0,473,23082,-883,0x354,1,1,1,142,0,853,852,852
1301,0,1,0,0,0,1,0,1,0,0x355,-2505,-290,0,473,23082,-883,0x355,1,1,1,62,0,854,853,853
1302,0,1,0,0,0,1,0,1,0,0x355,-2505,-290,0,473,23082,-883,0x355,0,1,0,62,0,854,854,854
1303,0,1,0,0,0,1,1,1,1,0x356,-9806,-698,0,359,5498,-823,0x355,0,1,0,62,0,854,854,854
1304,0,1,0,0,0,1,1,1,1,0x357,-1939,123,0,482,25226,-747,0x356,1,1,1,140,0,855,854,854
1305,0,1,0,0,0,1,1,0,0,0x358,-7825,-1188,0,390,8481,-1013,0x357,1,0,0,-23,0,856,855,855
1306,0,1,0,0,0,1,1,1,1,0x358,-7825,-1188,0,390,8481,-1013,0x357,1,1,1,-23,0,856,855,855
1307,0,1,0,0,0,1,0,1,0,0x358,-7825,-1188,0,390,8481,-1013,0x358,1,1,1,293,0,857,856,856
1308,0,1,0,0,0,1,1,1,1,0x359,-11492,1915,0,332,3713,-652,0x358,0,1,0,293,0,857,857,857
1309,0,1,0,0,0,1,1,1,1,0x35a,-1836,958,0,483,25468,-714,0x359,1,1,1,-305,0,858,857,857
1310,0,1,0,0,0,1,1,1,1,0x35b,-14416,-939,0,287,1892,-417,0x35a,1,1,1,-167,0,859,858,858
1311,0,1,0,0,0,1,1,1,1,0x35c,-6766,632,0,406,10503,-1085,0x35b,1,1,1,95,0,860,859,859
1312,0,1,0,0,0,1,0,0,0,0x35c,-6766,632,0,406,10503,-1085,0x35c,1,0,0,-168,0,861,860,860
1313,0,1,0,0,0,1,1,1,1,0x35d,-3903,-1444,0,451,18236,-1087,0x35c,1,1,1,-168,0,861,860,860
1314,0,1,0,0,0,1,1,1,1,0x35e,109,-1201,0,514,33280,55,0x35d,1,1,1,383,0,862,861,861
1315,0,1,0,0,0,1,1,1,1,0x35f,-3245,910,0,461,20362,-1009,0x35e,1,1,1,-17,0,863,862,862
1316,0,1,0,0,0,1,1,1,1,0x360,-191,-70,0,509,32000,-94,0x35f,1,1,1,-225,0,864,863,863
1317,0,1,0,0,0,1,0,1,0,0x360,-191,-70,0,509,32000,-94,0x360,1,1,1,1,0,865,864,864
1318,0,1,0,0,0,1,0,1,0,0x360,-191,-70,0,509,32000,-94,0x360,0,1,0,1,0,865,865,865
1319,0,1,0,0,0,1,1,1,1,0x361,-9179,-1694,0,369,6338,-888,0x360,0,0,0,1,0,865,865,865
1320,0,1,0,0,0,1,1,1,1,0x362,-10690,-783,0,345,4492,-733,0x361,1,1,1,367,0,866,865,865
1321,0,1,0,0,0,1,1,1,1,0x363,-1776,-2620,0,484,25712,-697,0x362,1,1,1,140,0,867,866,866
1322,0,1,0,0,0,1,0,0,0,0x363,-1776,-2620,0,484,25712,-697,0x363,1,0,0,445,0,868,867,867
1323,0,1,0,0,0,1,1,1,1,0x364,-4964,-1218,0,434,14952,-1133,0x363,1,1,1,445,0,868,867,867
1324,0,1,0,0,0,1,1,1,1,0x365,-6912,1774,0,404,10230,-1079,0x364,1,1,1,336,0,869,868,868
1325,0,1,0,0,0,1,1,1,1,0x366,-3205,-277,0,462,20582,-1007,0x365,1,1,1,-468,0,870,869,869
1326,0,1,0,0,0,1,1,0,0,0x367,-2350,-2010,0,475,23551,-845,0x366,1,0,0,68,0,871,870,870
1327,0,1,0,0,0,1,1,1,1,0x367,-2350,-2010,0,475,23551,-845,0x366,1,1,1,68,0,871,870,870
1328,0,1,0,0,0,1,1,1,1,0x368,-2403,273,0,474,23316,-855,0x367,1,1,1,414,0,872,871,871
1329,0,1,0,0,0,1,1,1,1,0x369,-14892,1346,0,279,1675,-381,0x368,1,1,1,-57,0,873,872,872
1330,0,1,0,0,0,1,1,1,1,0x36a,-1352,-518,0,491,27440,-567,0x369,1,1,1,-126,0,874,873,873
1331,0,1,0,0,0,1,1,1,1,0x36b,-2841,-999,0,468,21928,-951,0x36a,1,1,1,71,0,875,874,874
1332,0,1,0,0,0,1,0,1,0,0x36b,-2841,-999,0,468,21928,-951,0x36b,1,1,1,231,0,876,875,875
1333,0,1,0,0,0,1,1,1,1,0x36c,-1601,-2699,0,487,26448,-647,0x36b,0,0,0,231,0,876,876,876
1334,0,1,0,0,0,1,1,1,1,0x36d,-1691,200,0,486,26202,-677,0x36c,1,1,1,426,0,877,876,876
1335,0,1,0,0,0,1,0,1,0,0x36d,-1691,200,0,486,26202,-677,0x36d,1,1,1,-34,0,878,877,877
1336,0,1,0,0,0,1,1,1,1,0x36e,-3939,764,0,450,18031,-1084,0x36d,0,1,0,-34,0,878,878,878
1337,0,1,0,0,0,1,0,1,0,0x36e,-3939,764,0,450,18031,-1084,0x36e,1,1,1,-203,0,879,878,878
1338,0,1,0,0,0,1,1,1,1,0x36f,-3316,-1024,0,460,20143,-1020,0x36e,0,1,0,-203,0,879,879,879
1339,0,1,0,0,0,1,1,1,1,0x370,-4668,-3021,0,439,15873,-1131,0x36f,1,1,1,255,0,880,879,879
1340,0,1,0,0,0,1,1,0,0,0x371,-7317,-2029,0,398,9447,-1055,0x370,1,0,0,834,0,881,880,880
1341,0,1,0,0,0,1,1,1,1,0x371,-7317,-2029,0,398,9447,-1055,0x370,1,1,1,834,0,881,880,880
1342,0,1,0,0,0,1,0,1,0,0x371,-7317,-2029,0,398,9447,-1055,0x371,1,1,1,522,0,882,881,881
1343,0,1,0,0,0,1,1,1,1,0x372,-3399,655,0,459,19926,-1034,0x371,0,1,0,522,0,882,882,882
1344,0,1,0,0,0,1,1,1,1,0x373,-2693,-1254,0,470,22386,-920,0x372,1,1,1,-166,0,883,882,882
1345,0,1,0,0,0,1,1,0,0,0x374,-3244,736,0,461,20362,-1008,0x373,1,0,0,281,0,884,883,883
1346,0,1,0,0,0,1,1,1,1,0x374,-3244,736,0,461,20362,-1008,0x373,1,1,1,281,0,884,883,883
1347,0,1,0,0,0,1,0,0,0,0x374,-3244,736,0,461,20362,-1008,0x374,1,0,0,-182,0,885,884,884
1348,0,1,0,0,0,1,1,1,1,0x375,-1493,74,0,489,26943,-614,0x374,1,1,1,-182,0,885,884,884
1349,0,1,0,0,0,1,1,1,1,0x376,-2536,-730,0,472,22849,-885,0x375,1,1,1,-12,0,886,885,885
1350,0,1,0,0,0,1,1,1,1,0x377,-203,477,0,509,32000,-100,0x376,1,1,1,157,0,887,886,886
1351,0,1,0,0,0,1,1,1,1,0x378,-3148,18,0,463,20803,-1000,0x377,1,1,1,-12,0,888,887,887
1352,0,1,0,0,0,1,0,1,0,0x378,-3148,18,0,463,20803,-1000,0x378,1,1,1,-5,0,889,888,888
1353,0,1,0,0,0,1,1,1,1,0x379,-5346,1158,0,428,13898,-1134,0x378,0,1,0,-5,0,889,889,889
1354,0,1,0,0,0,1,1,0,0,0x37a,904,2157,0,526,36338,501,0x379,1,0,0,-321,0,890,889,889
1355,0,1,0,0,0,1,1,1,1,0x37a,904,2157,0,526,36338,501,0x379,1,1,1,-321,0,890,889,889
1356,0,1,0,0,0,1,1,1,1,0x37b,-2739,-419,0,469,22156,-926,0x37a,1,1,1,263,0,891,890,890
1357,0,1,0,0,0,1,0,1,0,0x37b,-2739,-419,0,469,22156,-926,0x37b,1,1,1,94,0,892,891,891
1358,0,1,0,0,0,1,1,1,1,0x37c,-5061,-758,0,433,14773,-1141,0x37b,0,1,0,94,0,892,892,892
1359,0,1,0,0,0,1,1,1,1,0x37d,-2101,-333,0,479,24502,-786,0x37c,1,1,1,211,0,893,892,892
1360,0,1,0,0,0,1,1,1,1,0x37e,-2688,247,0,470,22386,-919,0x37d,1,1,1,63,0,894,893,893
1361,0,1,0,0,0,1,1,0,0,0x37f,-603,-53,0,503,30468,-281,0x37e,1,0,0,-56,0,895,894,894
1362,0,1,0,0,0,1,1,1,1,0x37f,-603,-53,0,503,30468,-281,0x37e,1,1,1,-56,0,895,894,894
1363,0,1,0,0,0,1,1,1,1,0x380,-3316,-1832,0,460,20143,-1020,0x37f,1,1,1,3,0,896,895,895
1364,0,1,0,0,0,1,1,1,1,0x381,3129,366,0,561,44733,2135,0x380,1,1,1,456,0,897,896,896
1365,0,1,0,0,0,1,1,1,1,0x382,-809,-932,0,499,29451,-364,0x381,1,1,1,190,0,898,897,897
1366,0,1,0,0,0,1,1,1,1,0x383,-6855,-1786,0,405,10366,-1085,0x382,1,1,1,82,0,899,898,898
1367,0,1,0,0,0,1,0,1,0,0x383,-6855,-1786,0,405,10366,-1085,0x383,1,1,1,473,0,900,899,899
1368,0,1,0,0,0,1,1,1,1,0x384,209,-102,0,515,33536,106,0x383,0,0,0,473,0,900,900,900
1369,0,1,0,0,0,1,0,0,0,0x384,209,-102,0,515,33536,106,0x384,1,0,0,-3,0,901,900,900
1370,0,1,0,0,0,1,1,0,0,0x385,-10722,-812,0,344,4427,-725,0x384,1,0,0,-3,0,901,900,900
1371,0,1,0,0,0,1,1,0,0,0x385,-10722,-812,0,344,4427,-725,0x384,1,0,0,-3,0,901,900,900
1372,0,1,0,0,0,1,1,1,1,0x385,-10722,-812,0,344,4427,-725,0x384,1,1,1,-3,0,901,900,900
1373,0,1,0,0,0,1,1,0,0,0x386,-10374,2508,0,350,4830,-765,0x385,1,0,0,143,0,902,901,901
1374,0,1,0,0,0,1,1,0,0,0x386,-10374,2508,0,350,4830,-765,0x385,1,0,0,143,0,902,901,901
1375,0,1,0,0,0,1,1,0,0,0x386,-10374,2508,0,350,4830,-765,0x385,1,0,0,143,0,902,901,901
1376,0,1,0,0,0,1,1,1,1,0x386,-10374,2508,0,350,4830,-765,0x385,1,1,1,143,0,902,901,901
1377,0,1,0,0,0,1,0,0,0,0x386,-10374,2508,0,350,4830,-765,0x386,1,0,0,-469,0,903,902,902
1378,0,1,0,0,0,1,1,0,0,0x387,1239,-1563,0,531,37597,710,0x386,1,0,0,-469,0,903,902,902
1379,0,1,0,0,0,1,1,0,0,0x387,1239,-1563,0,531,37597,710,0x386,1,0,0,-469,0,903,902,902
1380,0,1,0,0,0,1,1,1,1,0x387,1239,-1563,0,531,37597,710,0x386,1,1,1,-469,0,903,902,902
1381,0,1,0,0,0,1,1,0,0,0x388,-9826,227,0,358,5420,-813,0x387,1,0,0,-271,0,904,903,903
1382,0,1,0,0,0,1,1,0,0,0x388,-9826,227,0,358,5420,-813,0x387,1,0,0,-271,0,904,903,903
1383,0,1,0,0,0,1,1,0,0,0x388,-9826,227,0,358,5420,-813,0x387,1,0,0,-271,0,904,903,903
1384,0,1,0,0,0,1,1,1,1,0x388,-9826,227,0,358,5420,-813,0x387,1,1,1,-271,0,904,903,903
1385,0,1,0,0,0,1,1,0,0,0x389,-3387,1648,0,459,19926,-1030,0x388,1,0,0,-46,0,905,904,904
1386,0,1,0,0,0,1,1,0,0,0x389,-3387,1648,0,459,19926,-1030,0x388,1,0,0,-46,0,905,904,904
1387,0,1,0,0,0,1,1,0,0,0x389,-3387,1648,0,459,19926,-1030,0x388,1,0,0,-46,0,905,904,904
1388,0,1,0,0,0,1,1,1,1,0x389,-3387,1648,0,459,19926,-1030,0x388,1,1,1,-46,0,905,904,904
1389,0,1,0,0,0,1,1,0,0,0x38a,-1459,898,0,489,26943,-600,0x389,1,0,0,-415,0,906,905,905
1390,0,1,0,0,0,1,1,0,0,0x38a,-1459,898,0,489,26943,-600,0x389,1,0,0,-415,0,906,905,905
1391,0,1,0,0,0,1,1,0,0,0x38a,-1459,898,0,489,26943,-600,0x389,1,0,0,-415,0,906,905,905
1392,0,1,0,0,0,1,1,1,1,0x38a,-1459,898,0,489,26943,-600,0x389,1,1,1,-415,0,906,905,905
1393,0,1,0,0,0,1,1,0,0,0x38b,162,-684,0,515,33536,82,0x38a,1,0,0,-132,0,907,906,906
1394,0,1,0,0,0,1,1,0,0,0x38b,162,-684,0,515,33536,82,0x38a,1,0,0,-132,0,907,906,906
1395,0,1,0,0,0,1,1,0,0,0x38b,162,-684,0,515,33536,82,0x38a,1,0,0,-132,0,907,906,906
1396,0,1,0,0,0,1,1,0,0,0x38b,162,-684,0,515,33536,82,0x38a,1,0,0,-132,0,907,906,906
1397,0,1,0,0,0,1,1,0,0,0x38b,162,-684,0,515,33536,82,0x38a,1,0,0,-132,0,907,906,906
1398,0,1,0,0,0,1,1,0,0,0x38b,162,-684,0,515,33536,82,0x38a,1,0,0,-132,0,907,906,906
1399,0,1,0,0,0,1,1,0,0,0x38b,162,-684,0,515,33536,82,0x38a,1,0,0,-132,0,907,906,906
1400,0,1,0,0,0,1,1,1,1,0x38b,162,-684,0,515,33536,82,0x38a,1,1,1,-132,0,907,906,906
1401,0,1,0,0,0,1,1,0,0,0x38c,823,-945,0,525,36085,453,0x38b,1,0,0,-14,0,908,907,907
1402,0,1,0,0,0,1,1,0,0,0x38c,823,-945,0,525,36085,453,0x38b,1,0,0,-14,0,908,907,907
1403,0,1,0,0,0,1,1,0,0,0x38c,823,-945,0,525,36085,453,0x38b,1,0,0,-14,0,908,907,907
1404,0,1,0,0,0,1,1,1,1,0x38c,823,-945,0,525,36085,453,0x38b,1,1,1,-14,0,908,907,907
1405,0,1,0,0,0,1,1,0,0,0x38d,-2668,551,0,470,22386,-912,0x38c,1,0,0,-105,0,909,908,908
1406,0,1,0,0,0,1,1,0,0,0x38d,-2668,551,0,470,22386,-912,0x38c,1,0,0,-105,0,909,908,908
1407,0,1,0,0,0,1,1,0,0,0x38d,-2668,551,0,470,22386,-912,0x38c,1,0,0,-105,0,909,908,908
1408,0,1,0,0,0,1,1,1,1,0x38d,-2668,551,0,470,22386,-912,0x38c,1,1,1,-105,0,909,908,908
1409,0,1,0,0,0,1,1,0,0,0x38e,-1903,-606,0,482,25226,-733,0x38d,1,0,0,-123,0,910,909,909
1410,0,1,0,0,0,1,1,0,0,0x38e,-1903,-606,0,482,25226,-733,0x38d,1,0,0,-123,0,910,909,909
1411,0,1,0,0,0,1,1,0,0,0x38e,-1903,-606,0,482,25226,-733,0x38d,1,0,0,-123,0,910,909,909
1412,0,1,0,0,0,1,1,1,1,0x38e,-1903,-606,0,482,25226,-733,0x38d,1,1,1,-123,0,910,909,909
1413,0,1,0,0,0,1,1,0,0,0x38f,-1796,831,0,484,25712,-705,0x38e,1,0,0,108,0,911,910,910
1414,0,1,0,0,0,1,1,0,0,0x38f,-1796,831,0,484,25712,-705,0x38e,1,0,0,108,0,911,910,910
1415,0,1,0,0,0,1,1,0,0,0x38f,-1796,831,0,484,25712,-705,0x38e,1,0,0,108,0,911,910,910
1416,0,1,0,0,0,1,1,1,1,0x38f,-1796,831,0,484,25712,-705,0x38e,1,1,1,108,0,911,910,910
1417,0,1,0,0,0,1,0,0,0,0x38f,-1796,831,0,484,25712,-705,0x38f,1,0,0,-144,0,912,911,911
1418,0,1,0,0,0,1,1,0,0,0x390,-840,906,0,499,29451,-378,0x38f,1,0,0,-144,0,912,911,911
1419,0,1,0,0,0,1,1,0,0,0x390,-840,906,0,499,29451,-378,0x38f,1,0,0,-144,0,912,911,911
1420,0,1,0,0,0,1,1,1,1,0x390,-840,906,0,499,29451,-378,0x38f,1,1,1,-144,0,912,911,911
1421,0,1,0,0,0,1,1,0,0,0x391,-1488,88,0,489,26943,-612,0x390,1,0,0,-84,0,913,912,912
1422,0,1,0,0,0,1,1,0,0,0x391,-1488,88,0,489,26943,-612,0x390,1,0,0,-84,0,913,912,912
1423,0,1,0,0,0,1,1,0,0,0x391,-1488,88,0,489,26943,-612,0x390,1,0,0,-84,0,913,912,912
1424,0,1,0,0,0,1,1,0,0,0x391,-1488,88,0,489,26943,-612,0x390,1,0,0,-84,0,913,912,912
1425,0,1,0,0,0,1,1,0,0,0x391,-1488,88,0,489,26943,-612,0x390,1,0,0,-84,0,913,912,912
1426,0,1,0,0,0,1,1,0,0,0x391,-1488,88,0,489,26943,-612,0x390,1,0,0,-84,0,913,912,912
1427,0,1,0,0,0,1,1,0,0,0x391,-1488,88,0,489,26943,-612,0x390,1,0,0,-84,0,913,912,912
1428,0,1,0,0,0,1,1,1,1,0x391,-1488,88,0,489,26943,-612,0x390,1,1,1,-84,0,913,912,912
1429,0,1,0,0,0,1,1,0,0,0x392,-5732,-430,0,422,12899,-1129,0x391,1,0,0,-14,0,914,913,913
1430,0,1,0,0,0,1,1,0,0,0x392,-5732,-430,0,422,12899,-1129,0x391,1,0,0,-14,0,914,913,913
1431,0,1,0,0,0,1,1,0,0,0x392,-5732,-430,0,422,12899,-1129,0x391,1,0,0,-14,0,914,913,913
1432,0,1,0,0,0,1,1,1,1,0x392,-5732,-430,0,422,12899,-1129,0x391,1,1,1,-14,0,914,913,913
1433,0,1,0,0,0,1,1,0,0,0x393,-3067,112,0,464,21025,-984,0x392,1,0,0,118,0,915,914,914
1434,0,1,0,0,0,1,1,0,0,0x393,-3067,112,0,464,21025,-984,0x392,1,0,0,118,0,915,914,914
1435,0,1,0,0,0,1,1,0,0,0x393,-3067,112,0,464,21025,-984,0x392,1,0,0,118,0,915,914,914
1436,0,1,0,0,0,1,1,1,1,0x393,-3067,112,0,464,21025,-984,0x392,1,1,1,118,0,915,914,914
1437,0,1,0,0,0,1,0,0,0,0x393,-3067,112,0,464,21025,-984,0x393,1,0,0,-27,0,916,915,915
1438,0,1,0,0,0,1,1,0,0,0x394,-225,103,0,508,31744,-109,0x393,1,0,0,-27,0,916,915,915
1439,0,1,0,0,0,1,1,0,0,0x394,-225,103,0,508,31744,-109,0x393,1,0,0,-27,0,916,915,915
1440,0,1,0,0,0,1,1,1,1,0x394,-225,103,0,508,31744,-109,0x393,1,1,1,-27,0,916,915,915
1441,0,1,0,0,0,1,1,0,0,0x395,-3450,922,0,458,19710,-1038,0x394,1,0,0,-3,0,917,916,916
1442,0,1,0,0,0,1,1,0,0,0x395,-3450,922,0,458,19710,-1038,0x394,1,0,0,-3,0,917,916,916
1443,0,1,0,0,0,1,1,0,0,0x395,-3450,922,0,458,19710,-1038,0x394,1,0,0,-3,0,917,916,916
1444,0,1,0,0,0,1,1,1,1,0x395,-3450,922,0,458,19710,-1038,0x394,1,1,1,-3,0,917,916,916
1445,0,1,0,0,0,1,1,0,0,0x396,-7771,-2175,0,391,8597,-1020,0x395,1,0,0,-234,0,918,917,917
1446,0,1,0,0,0,1,1,0,0,0x396,-7771,-2175,0,391,8597,-1020,0x395,1,0,0,-234,0,918,917,917
1447,0,1,0,0,0,1,1,0,0,0x396,-7771,-2175,0,391,8597,-1020,0x395,1,0,0,-234,0,918,917,917
1448,0,1,0,0,0,1,1,1,1,0x396,-7771,-2175,0,391,8597,-1020,0x395,1,1,1,-234,0,918,917,917
1449,0,1,0,0,0,1,1,0,0,0x397,-1365,-373,0,491,27440,-572,0x396,1,0,0,541,0,919,918,918
1450,0,1,0,0,0,1,1,0,0,0x397,-1365,-373,0,491,27440,-572,0x396,1,0,0,541,0,919,918,918
1451,0,1,0,0,0,1,1,0,0,0x397,-1365,-373,0,491,27440,-572,0x396,1,0,0,541,0,919,918,918
1452,0,1,0,0,0,1,1,0,0,0x397,-1365,-373,0,491,27440,-572,0x396,1,0,0,541,0,919,918,918
1453,0,1,0,0,0,1,1,0,0,0x397,-1365,-373,0,491,27440,-572,0x396,1,0,0,541,0,919,918,918
1454,0,1,0,0,0,1,1,0,0,0x397,-1365,-373,0,491,27440,-572,0x396,1,0,0,541,0,919,918,918
1455,0,1,0,0,0,1,1,0,0,0x397,-1365,-373,0,491,27440,-572,0x396,1,0,0,541,0,919,918,918
1456,0,1,0,0,0,1,1,1,1,0x397,-1365,-373,0,491,27440,-572,0x396,1,1,1,541,0,919,918,918
1457,0,1,0,0,0,1,0,0,0,0x397,-1365,-373,0,491,27440,-572,0x397,1,0,0,52,0,920,919,919
1458,0,1,0,0,0,1,1,0,0,0x398,-2225,-116,0,477,24025,-816,0x397,1,0,0,52,0,920,919,919
1459,0,1,0,0,0,1,1,0,0,0x398,-2225,-116,0,477,24025,-816,0x397,1,0,0,52,0,920,919,919
1460,0,1,0,0,0,1,1,0,0,0x398,-2225,-116,0,477,24025,-816,0x397,1,0,0,52,0,920,919,919
1461,0,1,0,0,0,1,1,0,0,0x398,-2225,-116,0,477,24025,-816,0x397,1,0,0,52,0,920,919,919
1462,0,1,0,0,0,1,1,0,0,0x398,-2225,-116,0,477,24025,-816,0x397,1,0,0,52,0,920,919,919
1463,0,1,0,0,0,1,1,0,0,0x398,-2225,-116,0,477,24025,-816,0x397,1,0,0,52,0,920,919,919
1464,0,1,0,0,0,1,1,1,1,0x398,-2225,-116,0,477,24025,-816,0x397,1,1,1,52,0,920,919,919
1465,0,1,0,0,0,1,1,0,0,0x399,-3793,786,0,453,18650,-1080,0x398,1,0,0,23,0,921,920,920
1466,0,1,0,0,0,1,1,0,0,0x399,-3793,786,0,453,18650,-1080,0x398,1,0,0,23,0,921,920,920
1467,0,1,0,0,0,1,1,0,0,0x399,-3793,786,0,453,18650,-1080,0x398,1,0,0,23,0,921,920,920
1468,0,1,0,0,0,1,1,1,1,0x399,-3793,786,0,453,18650,-1080,0x398,1,1,1,23,0,921,920,920
1469,0,1,0,0,0,1,1,0,0,0x39a,-5494,-1326,0,426,13559,-1137,0x399,1,0,0,-208,0,922,921,921
1470,0,1,0,0,0,1,1,0,0,0x39a,-5494,-1326,0,426,13559,-1137,0x399,1,0,0,-208,0,922,921,921
1471,0,1,0,0,0,1,1,0,0,0x39a,-5494,-1326,0,426,13559,-1137,0x399,1,0,0,-208,0,922,921,921
1472,0,1,0,0,0,1,1,1,1,0x39a,-5494,-1326,0,426,13559,-1137,0x399,1,1,1,-208,0,922,921,921
1473,0,1,0,0,0,1,1,0,0,0x39b,1586,-2229,0,537,39088,945,0x39a,1,0,0,368,0,923,922,922
1474,0,1,0,0,0,1,1,0,0,0x39b,1586,-2229,0,537,39088,945,0x39a,1,0,0,368,0,923,922,922
1475,0,1,0,0,0,1,1,0,0,0x39b,1586,-2229,0,537,39088,945,0x39a,1,0,0,368,0,923,922,922
1476,0,1,0,0,0,1,1,1,1,0x39b,1586,-2229,0,537,39088,945,0x39a,1,1,1,368,0,923,922,922
1477,0,1,0,0,0,1,0,0,0,0x39b,1586,-2229,0,537,39088,945,0x39b,1,0,0,-515,0,924,923,923
1478,0,1,0,0,0,1,1,0,0,0x39c,-10070,-797,0,355,5191,-798,0x39b,1,0,0,-515,0,924,923,923
1479,0,1,0,0,0,1,1,0,0,0x39c,-10070,-797,0,355,5191,-798,0x39b,1,0,0,-515,0,924,923,923
1480,0,1,0,0,0,1,1,0,0,0x39c,-10070,-797,0,355,5191,-798,0x39b,1,0,0,-515,0,924,923,923
1481,0,1,0,0,0,1,1,0,0,0x39c,-10070,-797,0,355,5191,-798,0x39b,1,0,0,-515,0,924,923,923
1482,0,1,0,0,0,1,1,0,0,0x39c,-10070,-797,0,355,5191,-798,0x39b,1,0,0,-515,0,924,923,923
1483,0,1,0,0,0,1,1,0,0,0x39c,-10070,-797,0,355,5191,-798,0x39b,1,0,0,-515,0,924,923,923
1484,0,1,0,0,0,1,1,1,1,0x39c,-10070,-797,0,355,5191,-798,0x39b,1,1,1,-515,0,924,923,923
1485,0,1,0,0,0,1,1,0,0,0x39d,-13858,-1311,0,295,2136,-452,0x39c,1,0,0,155,0,925,924,924
1486,0,1,0,0,0,1,1,0,0,0x39d,-13858,-1311,0,295,2136,-452,0x39c,1,0,0,155,0,925,924,924
1487,0,1,0,0,0,1,1,0,0,0x39d,-13858,-1311,0,295,2136,-452,0x39c,1,0,0,155,0,925,924,924
1488,0,1,0,0,0,1,1,1,1,0x39d,-13858,-1311,0,295,2136,-452,0x39c,1,1,1,155,0,925,924,924
1489,0,1,0,0,0,1,1,0,0,0x39e,-1647,830,0,486,26202,-659,0x39d,1,0,0,144,0,926,925,925
1490,0,1,0,0,0,1,1,0,0,0x39e,-1647,830,0,486,26202,-659,0x39d,1,0,0,144,0,926,925,925
1491,0,1,0,0,0,1,1,0,0,0x39e,-1647,830,0,486,26202,-659,0x39d,1,0,0,144,0,926,925,925
1492,0,1,0,0,0,1,1,1,1,0x39e,-1647,830,0,486,26202,-659,0x39d,1,1,1,144,0,926,925,925
1493,0,1,0,0,0,1,1,0,0,0x39f,-1720,196,0,485,25957,-682,0x39e,1,0,0,-134,0,927,926,926
1494,0,1,0,0,0,1,1,0,0,0x39f,-1720,196,0,485,25957,-682,0x39e,1,0,0,-134,0,927,926,926
1495,0,1,0,0,0,1,1,0,0,0x39f,-1720,196,0,485,25957,-682,0x39e,1,0,0,-134,0,927,926,926
1496,0,1,0,0,0,1,1,1,1,0x39f,-1720,196,0,485,25957,-682,0x39e,1,1,1,-134,0,927,926,926
1497,0,1,0,0,0,1,0,0,0,0x39f,-1720,196,0,485,25957,-682,0x39f,1,0,0,-33,0,928,927,927
1498,0,1,0,0,0,1,1,0,0,0x3a0,-9111,367,0,370,6428,-894,0x39f,1,0,0,-33,0,928,927,927
1499,0,1,0,0,0,1,1,0,0,0x3a0,-9111,367,0,370,6428,-894,0x39f,1,0,0,-33,0,928,927,927
1500,0,1,0,0,0,1,1,1,1,0x3a0,-9111,367,0,370,6428,-894,0x39f,1,1,1,-33,0,928,927,927
1501,0,1,0,0,0,1,1,0,0,0x3a1,-3047,-925,0,464,21025,-978,0x3a0,1,0,0,-81,0,929,928,928
1502,0,1,0,0,0,1,1,0,0,0x3a1,-3047,-925,0,464,21025,-978,0x3a0,1,0,0,-81,0,929,928,928
1503,0,1,0,0,0,1,1,0,0,0x3a1,-3047,-925,0,464,21025,-978,0x3a0,1,0,0,-81,0,929,928,928
1504,0,1,0,0,0,1,1,1,1,0x3a1,-3047,-925,0,464,21025,-978,0x3a0,1,1,1,-81,0,929,928,928
1505,0,1,0,0,0,1,0,0,0,0x3a1,-3047,-925,0,464,21025,-978,0x3a1,1,0,0,220,0,930,929,929
1506,0,1,0,0,0,1,1,0,0,0x3a2,-7770,1801,0,391,8597,-1020,0x3a1,1,0,0,220,0,930,929,929
1507,0,1,0,0,0,1,1,0,0,0x3a2,-7770,1801,0,391,8597,-1020,0x3a1,1,0,0,220,0,930,929,929
1508,0,1,0,0,0,1,1,0,0,0x3a2,-7770,1801,0,391,8597,-1020,0x3a1,1,0,0,220,0,930,929,929
1509,0,1,0,0,0,1,1,0,0,0x3a2,-7770,1801,0,391,8597,-1020,0x3a1,1,0,0,220,0,930,929,929
1510,0,1,0,0,0,1,1,0,0,0x3a2,-7770,1801,0,391,8597,-1020,0x3a1,1,0,0,220,0,930,929,929
1511,0,1,0,0,0,1,1,0,0,0x3a2,-7770,1801,0,391,8597,-1020,0x3a1,1,0,0,220,0,930,929,929
1512,0,1,0,0,0,1,1,1,1,0x3a2,-7770,1801,0,391,8597,-1020,0x3a1,1,1,1,220,0,930,929,929
1513,0,1,0,0,0,1,1,0,0,0x3a3,-2547,-1314,0,472,22849,-889,0x3a2,1,0,0,-449,0,931,930,930
1514,0,1,0,0,0,1,1,0,0,0x3a3,-2547,-1314,0,472,22849,-889,0x3a2,1,0,0,-449,0,931,930,930
1515,0,1,0,0,0,1,1,0,0,0x3a3,-2547,-1314,0,472,22849,-889,0x3a2,1,0,0,-449,0,931,930,930
